#BeginHeader,62
#FormatType,NR-500\NORMAL
#FormatVersion,R4.00.00
Title,
Unit Number,MASTER,UNIT1,UNIT2,UNIT3,UNIT4,UNIT5,UNIT6,UNIT7,UNIT8
Unit Type,NR-500,(1)TH,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined

Measure Mode,Normal Mode
Time of Starting Acq.,04/21/2021 11:56:17,506000
Sampling Rate,500ms
No. of Data,2959
Output option,Normal

Unit Common
Unit Group,NR-TH08 Common
Unit Sampling Rate,500ms
Function Setting,No. of Moving Average   8
AD Integration Time,20ms(50Hz)
Anti-aliasing filter,***
Burnout detection,***
Digital filter,***
Additional Setting,Burn-out Value   Lower Limit
Digital filter,***
Stop Prediction,***

Trigger Setting
Manual Trigger,OFF
External trigger input,OFF
Edge Trigger,OFF
Edge Trigger target unit,None
Pre/Post Trigger,***
No. of points,***

Channel Setting,
Channel Number,,(1)TH-CH01,(1)TH-CH02,(1)TH-CH03,(1)TH-CH04,(1)TH-CH05,(1)TH-CH06,(1)TH-CH07
04/21/2021 11:56:32,006000,0.6,210,571.0,6.6,246.634,3.4,-0.001
04/21/2021 11:56:32,506000,0.6,226,571.0,6.6,246.634,3.6,-0.001
04/21/2021 11:56:33,006000,0.6,239,571.0,6.6,246.634,3.7,-0.001
04/21/2021 11:56:33,506000,0.6,250,571.0,6.6,246.634,3.9,-0.001
04/21/2021 11:56:34,006000,0.7,259,571.0,6.6,246.634,4.1,-0.001
04/21/2021 11:56:34,506000,0.7,266,570.8,6.6,246.634,4.3,-0.001
04/21/2021 11:56:35,006000,0.7,272,571.0,6.6,246.634,4.5,-0.001
04/21/2021 11:56:35,506000,0.7,277,571.2,6.6,246.634,4.7,-0.001
04/21/2021 11:56:36,006000,0.7,282,571.0,6.7,246.634,4.9,-0.001
04/21/2021 11:56:36,506000,0.7,286,571.0,6.7,246.634,5.1,-0.001
04/21/2021 11:56:37,006000,0.7,289,571.0,6.7,246.634,5.3,-0.001
04/21/2021 11:56:37,506000,0.7,293,571.0,6.7,246.634,5.4,-0.001
04/21/2021 11:56:38,006000,0.7,296,571.0,6.7,246.634,5.7,-0.001
04/21/2021 11:56:38,506000,0.7,299,571.2,6.7,246.634,5.9,-0.001
04/21/2021 11:56:39,006000,0.7,302,571.2,6.7,246.634,6.0,-0.001
04/21/2021 11:56:39,506000,0.7,305,571.0,6.7,246.634,6.2,-0.001
04/21/2021 11:56:40,006000,0.7,308,571.0,6.7,246.634,6.4,-0.001
04/21/2021 11:56:40,506000,0.7,311,571.2,6.7,246.634,6.7,-0.001
04/21/2021 11:56:41,006000,0.7,314,571.0,6.7,246.634,6.9,-0.001
04/21/2021 11:56:41,506000,0.7,317,571.0,6.7,246.634,7.2,-0.001
04/21/2021 11:56:42,006000,0.7,320,571.0,6.6,246.634,7.4,-0.001
04/21/2021 11:56:42,506000,0.7,323,571.0,6.6,246.634,7.7,-0.001
04/21/2021 11:56:43,006000,0.7,326,571.0,6.5,246.634,7.9,-0.001
04/21/2021 11:56:43,506000,0.8,328,571.0,6.5,246.634,8.2,-0.001
04/21/2021 11:56:44,006000,0.8,331,571.0,6.5,246.634,8.5,-0.001
04/21/2021 11:56:44,506000,0.8,334,571.0,6.5,246.634,8.8,-0.001
04/21/2021 11:56:45,006000,0.8,337,571.0,6.5,246.634,9.1,-0.001
04/21/2021 11:56:45,506000,0.8,340,571.2,6.5,246.634,9.3,-0.001
04/21/2021 11:56:46,006000,0.8,343,571.2,6.5,246.571,9.6,-0.001
04/21/2021 11:56:46,506000,0.8,346,571.2,6.5,246.634,9.8,-0.001
04/21/2021 11:56:47,006000,0.8,348,571.0,6.5,246.571,10.1,-0.001
04/21/2021 11:56:47,506000,0.8,351,571.2,6.5,246.571,10.3,-0.001
04/21/2021 11:56:48,006000,0.8,354,571.2,6.5,246.571,10.6,-0.001
04/21/2021 11:56:48,506000,0.8,356,571.2,6.5,246.571,10.8,-0.001
04/21/2021 11:56:49,006000,0.8,359,571.2,6.5,246.571,11.1,-0.001
04/21/2021 11:56:49,506000,0.8,361,571.2,6.5,246.571,11.3,-0.001
04/21/2021 11:56:50,006000,0.8,364,571.2,6.5,246.571,11.5,-0.001
04/21/2021 11:56:50,506000,0.8,367,571.2,6.5,246.571,11.8,-0.001
04/21/2021 11:56:51,006000,0.8,369,571.2,6.5,246.571,12.0,-0.001
04/21/2021 11:56:51,506000,0.8,372,571.0,6.5,246.571,12.2,-0.001
04/21/2021 11:56:52,006000,0.8,375,571.0,6.5,246.571,12.3,-0.001
04/21/2021 11:56:52,506000,0.8,378,571.0,6.5,246.571,12.5,-0.001
04/21/2021 11:56:53,006000,0.8,381,571.0,6.5,246.571,12.7,-0.001
04/21/2021 11:56:53,506000,0.8,384,570.8,6.5,246.571,12.8,-0.001
04/21/2021 11:56:54,006000,0.8,387,571.0,6.5,246.571,12.9,-0.001
04/21/2021 11:56:54,506000,0.8,390,571.2,6.5,246.571,13.1,-0.001
04/21/2021 11:56:55,006000,0.9,393,571.0,6.5,246.571,13.2,-0.001
04/21/2021 11:56:55,506000,0.9,396,571.0,6.5,246.571,13.3,-0.001
04/21/2021 11:56:56,006000,0.9,399,570.8,6.5,246.571,13.4,-0.001
04/21/2021 11:56:56,506000,0.9,402,571.0,6.5,246.571,13.5,-0.001
04/21/2021 11:56:57,006000,0.9,405,571.0,6.5,246.571,13.6,-0.001
04/21/2021 11:56:57,506000,0.9,408,571.0,6.5,246.571,13.6,-0.001
04/21/2021 11:56:58,006000,0.9,410,571.0,6.5,246.571,13.8,-0.001
04/21/2021 11:56:58,506000,0.9,413,571.0,6.5,246.571,13.8,-0.001
04/21/2021 11:56:59,006000,0.9,416,571.0,6.5,246.571,14.0,-0.001
04/21/2021 11:56:59,506000,0.9,419,571.0,6.5,246.571,14.1,-0.001
04/21/2021 11:57:00,006000,0.9,422,571.0,6.5,246.571,14.3,-0.001
04/21/2021 11:57:00,506000,0.9,425,571.4,6.5,246.571,14.4,-0.001
04/21/2021 11:57:01,006000,0.9,427,571.4,6.5,246.571,14.6,-0.001
04/21/2021 11:57:01,506000,0.9,430,571.4,6.5,246.571,14.7,-0.001
04/21/2021 11:57:02,006000,0.9,433,571.2,6.5,246.571,14.8,-0.001
04/21/2021 11:57:02,506000,0.9,435,571.0,6.5,246.571,14.9,-0.001
04/21/2021 11:57:03,006000,0.9,438,571.0,6.5,246.571,15.1,-0.001
04/21/2021 11:57:03,506000,0.9,441,571.0,6.5,246.571,15.2,-0.001
04/21/2021 11:57:04,006000,0.9,444,571.0,6.5,246.571,15.2,-0.001
04/21/2021 11:57:04,506000,0.9,446,571.0,6.5,246.571,15.2,-0.001
04/21/2021 11:57:05,006000,0.9,449,571.2,6.5,246.571,15.2,-0.001
04/21/2021 11:57:05,506000,0.9,452,571.0,6.5,246.571,15.2,-0.001
04/21/2021 11:57:06,006000,0.9,455,570.8,6.5,246.571,15.1,-0.001
04/21/2021 11:57:06,506000,0.9,458,571.2,6.5,246.507,15.1,-0.001
04/21/2021 11:57:07,006000,1.0,461,571.0,6.5,246.507,15.0,-0.001
04/21/2021 11:57:07,506000,1.0,464,570.8,6.5,246.507,15.0,-0.001
04/21/2021 11:57:08,006000,1.0,467,570.8,6.5,246.507,15.0,-0.001
04/21/2021 11:57:08,506000,1.0,470,571.2,6.5,246.507,14.9,-0.001
04/21/2021 11:57:09,006000,1.0,473,571.2,6.5,246.507,14.9,-0.001
04/21/2021 11:57:09,506000,1.0,476,571.2,6.5,246.507,14.9,-0.001
04/21/2021 11:57:10,006000,1.0,479,571.2,6.5,246.507,14.9,-0.001
04/21/2021 11:57:10,506000,1.0,481,571.2,6.5,246.507,14.9,-0.001
04/21/2021 11:57:11,006000,1.0,484,571.2,6.5,246.507,14.9,-0.001
04/21/2021 11:57:11,506000,1.0,487,571.0,6.6,246.507,14.9,-0.001
04/21/2021 11:57:12,006000,1.0,489,571.0,6.6,246.507,14.9,-0.001
04/21/2021 11:57:12,506000,1.0,492,571.0,6.5,246.507,14.9,-0.001
04/21/2021 11:57:13,006000,1.0,495,570.8,6.5,246.507,14.9,-0.001
04/21/2021 11:57:13,506000,1.0,498,571.0,6.5,246.507,14.9,-0.001
04/21/2021 11:57:14,006000,1.0,501,571.0,6.5,246.507,14.9,-0.001
04/21/2021 11:57:14,506000,1.0,504,571.0,6.5,246.507,14.9,-0.001
04/21/2021 11:57:15,006000,1.0,506,571.2,6.5,246.507,14.9,-0.001
04/21/2021 11:57:15,506000,1.0,509,571.2,6.5,246.507,14.9,-0.001
04/21/2021 11:57:16,006000,1.0,512,571.2,6.5,246.507,14.9,-0.001
04/21/2021 11:57:16,506000,1.0,515,571.0,6.5,246.507,14.9,-0.001
04/21/2021 11:57:17,006000,1.0,518,571.2,6.5,246.507,14.9,-0.001
04/21/2021 11:57:17,506000,1.0,521,571.0,6.5,246.507,14.9,-0.001
04/21/2021 11:57:18,006000,1.0,524,571.0,6.5,246.507,15.0,-0.001
04/21/2021 11:57:18,506000,1.0,527,571.0,6.5,246.507,15.0,-0.001
04/21/2021 11:57:19,006000,1.0,529,571.2,6.5,246.507,15.0,-0.001
04/21/2021 11:57:19,506000,1.1,532,571.0,6.5,246.507,15.1,-0.001
04/21/2021 11:57:20,006000,1.1,535,570.8,6.5,246.507,15.2,-0.001
04/21/2021 11:57:20,506000,1.1,538,571.0,6.5,246.507,15.2,-0.001
04/21/2021 11:57:21,006000,1.1,541,571.0,6.5,246.507,15.3,-0.001
04/21/2021 11:57:21,506000,1.1,544,571.0,6.5,246.507,15.3,-0.001
04/21/2021 11:57:22,006000,1.1,547,570.8,6.5,246.444,15.4,-0.001
04/21/2021 11:57:22,506000,1.1,550,571.0,6.5,246.444,15.5,-0.001
04/21/2021 11:57:23,006000,1.1,553,571.0,6.5,246.507,15.6,-0.001
04/21/2021 11:57:23,506000,1.1,556,571.0,6.5,246.444,15.6,-0.001
04/21/2021 11:57:24,006000,1.1,559,571.0,6.5,246.444,15.8,-0.001
04/21/2021 11:57:24,506000,1.1,562,570.8,6.5,246.444,15.9,-0.001
04/21/2021 11:57:25,006000,1.1,565,570.8,6.5,246.444,16.0,-0.001
04/21/2021 11:57:25,506000,1.1,568,570.8,6.5,246.444,16.1,-0.001
04/21/2021 11:57:26,006000,1.1,571,570.8,6.5,246.444,16.3,-0.001
04/21/2021 11:57:26,506000,1.1,574,571.0,6.5,246.444,16.4,-0.001
04/21/2021 11:57:27,006000,1.1,577,570.8,6.5,246.444,16.5,-0.001
04/21/2021 11:57:27,506000,1.1,580,570.8,6.5,246.444,16.7,-0.001
04/21/2021 11:57:28,006000,1.1,583,571.0,6.5,246.444,16.9,-0.001
04/21/2021 11:57:28,506000,1.1,586,570.8,6.5,246.444,17.1,-0.001
04/21/2021 11:57:29,006000,1.1,589,570.8,6.5,246.444,17.3,-0.001
04/21/2021 11:57:29,506000,1.1,591,571.0,6.5,246.444,17.5,-0.001
04/21/2021 11:57:30,006000,1.1,594,571.0,6.5,246.444,17.7,-0.001
04/21/2021 11:57:30,506000,1.1,597,570.8,6.5,246.444,18.0,-0.001
04/21/2021 11:57:31,006000,1.1,600,571.0,6.5,246.444,18.3,-0.001
04/21/2021 11:57:31,506000,1.1,603,571.0,6.5,246.444,18.6,-0.001
04/21/2021 11:57:32,006000,1.1,606,571.0,6.5,246.444,18.9,-0.001
04/21/2021 11:57:32,506000,1.2,609,570.8,6.5,246.444,19.3,-0.001
04/21/2021 11:57:33,006000,1.2,611,571.0,6.5,246.444,19.6,-0.001
04/21/2021 11:57:33,506000,1.2,614,571.2,6.5,246.444,20.0,-0.001
04/21/2021 11:57:34,006000,1.2,617,571.0,6.5,246.444,20.4,-0.001
04/21/2021 11:57:34,506000,1.2,620,571.0,6.5,246.444,20.9,-0.001
04/21/2021 11:57:35,006000,1.2,622,571.0,6.5,246.444,21.4,-0.001
04/21/2021 11:57:35,506000,1.2,625,571.0,6.5,246.444,21.9,-0.001
04/21/2021 11:57:36,006000,1.2,628,570.8,6.5,246.380,22.5,-0.001
04/21/2021 11:57:36,506000,1.2,631,571.0,6.5,246.380,23.0,-0.001
04/21/2021 11:57:37,006000,1.2,633,570.8,6.5,246.380,23.6,-0.001
04/21/2021 11:57:37,506000,1.2,636,571.0,6.5,246.380,24.0,-0.001
04/21/2021 11:57:38,006000,1.2,639,571.0,6.5,246.380,24.5,-0.001
04/21/2021 11:57:38,506000,1.2,642,571.0,6.5,246.380,24.8,-0.001
04/21/2021 11:57:39,006000,1.2,645,571.0,6.5,246.380,25.1,-0.001
04/21/2021 11:57:39,506000,1.2,648,571.0,6.5,246.380,25.3,-0.001
04/21/2021 11:57:40,006000,1.2,651,571.0,6.5,246.380,25.4,-0.001
04/21/2021 11:57:40,506000,1.2,654,571.0,6.5,246.380,25.4,-0.001
04/21/2021 11:57:41,006000,1.2,656,571.0,6.5,246.380,25.4,-0.001
04/21/2021 11:57:41,506000,1.2,659,571.0,6.5,246.380,25.3,-0.001
04/21/2021 11:57:42,006000,1.2,662,571.2,6.5,246.380,25.2,-0.001
04/21/2021 11:57:42,506000,1.2,665,571.0,6.5,246.380,25.1,-0.001
04/21/2021 11:57:43,006000,1.2,668,571.0,6.5,246.380,24.9,-0.001
04/21/2021 11:57:43,506000,1.2,671,571.0,6.5,246.380,24.9,-0.001
04/21/2021 11:57:44,006000,1.2,674,571.0,6.5,246.380,24.7,-0.001
04/21/2021 11:57:44,506000,1.2,676,571.0,6.5,246.380,24.6,-0.001
04/21/2021 11:57:45,006000,1.2,679,571.0,6.5,246.380,24.5,-0.001
04/21/2021 11:57:45,506000,1.3,682,571.0,6.5,246.380,24.4,-0.001
04/21/2021 11:57:46,006000,1.3,685,571.0,6.5,246.380,24.3,-0.001
04/21/2021 11:57:46,506000,1.3,688,571.0,6.5,246.380,24.2,-0.001
04/21/2021 11:57:47,006000,1.3,691,571.0,6.5,246.380,24.1,-0.001
04/21/2021 11:57:47,506000,1.3,694,571.2,6.5,246.380,24.0,-0.001
04/21/2021 11:57:48,006000,1.3,697,571.2,6.5,246.380,24.0,-0.001
04/21/2021 11:57:48,506000,1.3,700,571.0,6.5,246.317,23.9,-0.001
04/21/2021 11:57:49,006000,1.3,703,571.2,6.5,246.317,23.8,-0.001
04/21/2021 11:57:49,506000,1.3,706,571.0,6.5,246.317,23.8,-0.001
04/21/2021 11:57:50,006000,1.3,709,571.0,6.5,246.317,23.8,-0.001
04/21/2021 11:57:50,506000,1.3,712,570.8,6.5,246.317,23.7,-0.001
04/21/2021 11:57:51,006000,1.3,715,570.8,6.5,246.317,23.7,-0.001
04/21/2021 11:57:51,506000,1.3,718,570.8,6.5,246.317,23.7,-0.001
04/21/2021 11:57:52,006000,1.3,721,571.2,6.5,246.317,23.6,-0.001
04/21/2021 11:57:52,506000,1.3,724,571.0,6.5,246.317,23.6,-0.001
04/21/2021 11:57:53,006000,1.3,727,570.8,6.5,246.317,23.6,-0.001
04/21/2021 11:57:53,506000,1.3,731,570.8,6.5,246.317,23.6,-0.001
04/21/2021 11:57:54,006000,1.3,734,571.0,6.5,246.317,23.7,-0.001
04/21/2021 11:57:54,506000,1.3,737,571.0,6.5,246.317,23.7,-0.001
04/21/2021 11:57:55,006000,1.3,740,570.6,6.5,246.317,23.8,-0.001
04/21/2021 11:57:55,506000,1.3,743,571.0,6.5,246.317,23.8,-0.001
04/21/2021 11:57:56,006000,1.3,747,570.8,6.5,246.317,23.8,-0.001
04/21/2021 11:57:56,506000,1.3,750,570.8,6.5,246.317,23.9,-0.001
04/21/2021 11:57:57,006000,1.3,753,570.6,6.5,246.317,24.0,-0.001
04/21/2021 11:57:57,506000,1.4,756,570.8,6.5,246.317,24.0,-0.001
04/21/2021 11:57:58,006000,1.4,759,571.0,6.5,246.317,24.2,-0.001
04/21/2021 11:57:58,506000,1.4,762,570.8,6.5,246.253,24.3,-0.001
04/21/2021 11:57:59,006000,1.4,765,570.8,6.5,246.253,24.4,-0.001
04/21/2021 11:57:59,506000,1.4,768,570.8,6.5,246.253,24.5,-0.001
04/21/2021 11:58:00,006000,1.4,772,570.8,6.5,246.253,24.6,-0.001
04/21/2021 11:58:00,506000,1.4,775,570.8,6.5,246.253,24.7,-0.001
04/21/2021 11:58:01,006000,1.4,778,570.8,6.5,246.253,24.9,-0.001
04/21/2021 11:58:01,506000,1.4,781,570.8,6.5,246.253,25.0,-0.001
04/21/2021 11:58:02,006000,1.4,784,570.6,6.5,246.253,25.1,-0.001
04/21/2021 11:58:02,506000,1.4,787,571.0,6.5,246.253,25.3,-0.001
04/21/2021 11:58:03,006000,1.4,790,571.0,6.5,246.253,25.4,-0.001
04/21/2021 11:58:03,506000,1.4,792,571.2,6.5,246.253,25.6,-0.001
04/21/2021 11:58:04,006000,1.4,795,571.2,6.5,246.253,25.8,-0.001
04/21/2021 11:58:04,506000,1.4,798,571.2,6.5,246.253,25.9,-0.001
04/21/2021 11:58:05,006000,1.4,801,571.0,6.5,246.253,26.1,-0.001
04/21/2021 11:58:05,506000,1.4,804,571.0,6.5,246.253,26.3,-0.001
04/21/2021 11:58:06,006000,1.4,806,571.0,6.5,246.253,26.5,-0.001
04/21/2021 11:58:06,506000,1.4,809,571.0,6.5,246.253,26.6,-0.001
04/21/2021 11:58:07,006000,1.4,812,571.2,6.5,246.253,26.8,-0.001
04/21/2021 11:58:07,506000,1.4,815,571.2,6.5,246.189,27.0,-0.001
04/21/2021 11:58:08,006000,1.4,817,571.0,6.5,246.189,27.2,-0.001
04/21/2021 11:58:08,506000,1.4,820,571.0,6.5,246.189,27.5,-0.001
04/21/2021 11:58:09,006000,1.4,823,571.0,6.5,246.189,27.7,-0.001
04/21/2021 11:58:09,506000,1.4,826,571.2,6.5,246.189,28.0,-0.001
04/21/2021 11:58:10,006000,1.5,829,571.2,6.5,246.189,28.2,-0.001
04/21/2021 11:58:10,506000,1.5,832,571.0,6.5,246.189,28.5,-0.001
04/21/2021 11:58:11,006000,1.5,835,570.8,6.5,246.189,28.8,-0.001
04/21/2021 11:58:11,506000,1.5,838,571.0,6.5,246.189,29.1,-0.001
04/21/2021 11:58:12,006000,1.5,841,570.8,6.5,246.189,29.4,-0.001
04/21/2021 11:58:12,506000,1.5,844,571.0,6.5,246.189,29.7,-0.001
04/21/2021 11:58:13,006000,1.5,847,571.2,6.5,246.189,30.1,-0.001
04/21/2021 11:58:13,506000,1.5,851,571.0,6.5,246.189,30.4,-0.001
04/21/2021 11:58:14,006000,1.5,854,571.0,6.5,246.189,30.8,-0.001
04/21/2021 11:58:14,506000,1.5,857,571.0,6.5,246.189,31.2,-0.001
04/21/2021 11:58:15,006000,1.5,860,571.2,6.5,246.126,31.5,-0.001
04/21/2021 11:58:15,506000,1.5,863,571.0,6.5,246.189,31.9,-0.001
04/21/2021 11:58:16,006000,1.5,867,571.0,6.5,246.126,32.4,-0.001
04/21/2021 11:58:16,506000,1.5,870,571.0,6.5,246.189,32.8,-0.001
04/21/2021 11:58:17,006000,1.5,873,571.0,6.5,246.126,33.2,-0.001
04/21/2021 11:58:17,506000,1.5,876,570.8,6.5,246.126,33.6,-0.001
04/21/2021 11:58:18,006000,1.5,879,570.8,6.5,246.126,34.0,-0.001
04/21/2021 11:58:18,506000,1.5,882,571.2,6.5,246.126,34.4,-0.001
04/21/2021 11:58:19,006000,1.5,885,571.2,6.5,246.126,34.8,-0.001
04/21/2021 11:58:19,506000,1.5,887,572.0,6.5,246.126,35.2,-0.001
04/21/2021 11:58:20,006000,1.5,889,574.2,6.5,246.126,35.6,-0.001
04/21/2021 11:58:20,506000,1.5,891,576.8,6.5,246.126,36.0,-0.001
04/21/2021 11:58:21,006000,1.5,891,579.0,6.5,246.126,36.2,-0.001
04/21/2021 11:58:21,506000,1.5,891,582.2,6.5,246.126,36.5,-0.001
04/21/2021 11:58:22,006000,1.5,890,585.4,6.5,246.126,36.7,-0.001
04/21/2021 11:58:22,506000,1.5,889,588.0,6.5,246.126,36.9,-0.001
04/21/2021 11:58:23,006000,1.5,886,591.2,6.5,246.126,37.0,-0.001
04/21/2021 11:58:23,506000,1.5,883,593.4,6.5,246.126,37.0,-0.001
04/21/2021 11:58:24,006000,1.5,879,595.4,6.5,246.126,37.0,-0.001
04/21/2021 11:58:24,506000,1.5,874,598.6,6.5,246.126,37.0,-0.001
04/21/2021 11:58:25,006000,1.5,869,602.2,6.5,246.126,36.9,-0.001
04/21/2021 11:58:25,506000,1.5,863,605.4,6.5,246.126,36.7,-0.001
04/21/2021 11:58:26,006000,1.5,856,608.6,6.5,246.126,36.6,-0.001
04/21/2021 11:58:26,506000,1.5,850,611.2,6.5,246.063,36.4,-0.001
04/21/2021 11:58:27,006000,1.4,843,613.8,6.5,246.126,36.2,-0.001
04/21/2021 11:58:27,506000,1.4,836,616.8,6.5,246.126,35.9,-0.001
04/21/2021 11:58:28,006000,1.4,829,620.0,6.5,246.126,35.7,-0.001
04/21/2021 11:58:28,506000,1.4,822,623.4,6.6,246.063,35.4,-0.001
04/21/2021 11:58:29,006000,1.4,815,626.2,6.6,246.063,35.1,-0.001
04/21/2021 11:58:29,506000,1.4,807,629.0,6.6,246.126,34.9,-0.001
04/21/2021 11:58:30,006000,1.4,800,632.0,6.6,246.063,34.6,-0.001
04/21/2021 11:58:30,506000,1.3,793,634.6,6.6,246.063,34.3,-0.001
04/21/2021 11:58:31,006000,1.3,786,637.4,6.6,246.126,34.1,-0.001
04/21/2021 11:58:31,506000,1.3,778,640.0,6.6,246.126,33.8,-0.001
04/21/2021 11:58:32,006000,1.3,771,642.8,6.5,246.126,33.5,-0.001
04/21/2021 11:58:32,506000,1.3,764,645.6,6.5,246.126,33.3,-0.001
04/21/2021 11:58:33,006000,1.3,757,648.0,6.5,246.126,33.1,-0.001
04/21/2021 11:58:33,506000,1.3,749,650.6,6.5,246.126,32.9,-0.001
04/21/2021 11:58:34,006000,1.3,742,653.4,6.5,246.063,32.7,-0.001
04/21/2021 11:58:34,506000,1.2,735,656.2,6.5,246.126,32.5,-0.001
04/21/2021 11:58:35,006000,1.2,728,658.8,6.5,246.126,32.3,-0.001
04/21/2021 11:58:35,506000,1.2,721,661.0,6.5,246.126,32.2,-0.001
04/21/2021 11:58:36,006000,1.2,714,663.4,6.5,246.126,32.0,-0.001
04/21/2021 11:58:36,506000,1.2,706,665.8,6.5,246.063,31.8,-0.001
04/21/2021 11:58:37,006000,1.2,699,668.2,6.5,246.126,31.7,-0.001
04/21/2021 11:58:37,506000,1.2,692,670.8,6.4,246.063,31.6,-0.001
04/21/2021 11:58:38,006000,1.2,685,673.2,6.4,246.063,31.5,-0.001
04/21/2021 11:58:38,506000,1.2,678,675.6,6.4,246.063,31.3,-0.001
04/21/2021 11:58:39,006000,1.1,671,677.6,6.4,246.063,31.3,-0.001
